,Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,Unnamed: 18,liwc_posemo,liwc_prep,liwc_male,liwc_affiliation,liwc_adverb,liwc_conj,liwc_we,liwc_percept,liwc_cause,liwc_function,liwc_money,liwc_motion,liwc_social,liwc_anger,liwc_ingest,liwc_compare,liwc_friend,liwc_auxverb,liwc_discrep,liwc_bio,liwc_home,liwc_shehe,liwc_power,liwc_leisure,liwc_affect,liwc_family,liwc_work,liwc_feel,liwc_verb,liwc_assent,liwc_nonflu,liwc_focuspresent,liwc_reward,liwc_they,liwc_anx,liwc_negemo,liwc_interrog,liwc_focuspast,liwc_you,liwc_article,liwc_sad,liwc_cogproc,liwc_relativ,liwc_hear,liwc_space,liwc_body,liwc_relig,liwc_death,liwc_netspeak,liwc_adj,liwc_health,liwc_insight,liwc_achiev,liwc_tentat,liwc_risk,liwc_quant,liwc_ipron,liwc_differ,liwc_swear,liwc_focusfuture,liwc_filler,liwc_pronoun,liwc_negate,liwc_certain,liwc_informal,liwc_see,liwc_female,liwc_ppron,liwc_i,liwc_drives,liwc_sexual,liwc_time,liwc_number,wc,nrc_negative,nrc_trust,nrc_fear,nrc_anticipation,nrc_surprise,nrc_disgust,nrc_positive,nrc_sadness,nrc_anger,nrc_joy
378,1435910604380856326,"RT @uninterrupted : 🔊SOUND ON🔊 From Jordan &amp; Ewing to @kingjames &amp; @CarmeloAnthony, Five-Star Basketball Camp was a rite of passage for the best of the best.

'The World of Five-Star' narrative podcast series coming soon 🎧👀
@SLAMonline @5starbasketball @rtgfeatures @tatefrazier https://t.co/hUA3zdGO2W",LeBron James,KingJames,2021-09-09T10:19:00.000Z,Thu Sep 09 10:19:00 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,6,video,https://video.twimg.com/amplify_video/1435690974705958915/vid/480x270/_GdmvMdat0keqX4H.mp4?tag=14,,,,2,7,0,0,1,0,0,1,0,13,0,1,1,0,0,2,0,1,0,0,0,0,2,2,2,0,0,0,2,1,0,0,2,0,0,0,0,1,0,4,0,0,4,1,2,0,1,0,2,2,0,0,2,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,1,2,42,0,1,0,1,0,0,0,0,0,0
379,1433944485252190210,The Boy!!!!!! @Drake 🦉 👏🏾👏🏾👏🏾👏🏾 https://t.co/psxEmx7s4F,LeBron James,KingJames,2021-09-04T00:06:21.000Z,Sat Sep 04 00:06:21 +0000 2021,55562,5144,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/AppleMusic/status/1433935362666254336 ,0,1,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
380,1433834002880864268,"RT @morethanavote : California is 1 of 4 states with no process to decertify &amp; remove abusive police officers from our streets.

👉🏿 A vote to fix that could come as soon as TODAY 👈🏿

📣 Join @HBarnes, @KingJames, @Chiney, and @NnekaOgwumike: Call on the CA legislature to pass #SB2 📲 1-866-284-9113 https://t.co/ogV3KCoIzy",LeBron James,KingJames,2021-09-03T16:47:20.000Z,Fri Sep 03 16:47:20 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,4,photo,https://pbs.twimg.com/media/E-S72K6WUAYyO_E.jpg,https://pbs.twimg.com/media/E-S72K9WUAUnUUu.jpg,,,0,9,0,2,1,3,1,0,0,18,0,3,3,1,0,2,0,2,1,0,0,0,2,0,1,0,1,0,5,1,0,5,0,0,0,1,0,0,0,2,0,1,7,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,1,0,4,0,2,0,53,2,3,2,1,1,0,2,2,2,1
381,1433536576731050025,RT @theweekjuniorus : Our #SummerOfReading is over &amp; we’d like to offer a HUGE thank you to all the wonderful authors &amp; celebrities who supported us in the important business of keeping kids reading all summer long! A special shout out goes to @KingJames whose new book We Are Family is released today! https://t.co/fcyFOwFLp9,LeBron James,KingJames,2021-09-02T21:05:28.000Z,Thu Sep 02 21:05:28 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,1,photo,https://pbs.twimg.com/media/E-IhE6HX0AEyqeM.jpg,,,,5,8,0,5,0,0,4,1,0,22,1,1,11,0,0,1,0,3,0,0,1,0,4,3,5,1,2,0,6,1,0,6,0,0,0,0,2,1,1,4,0,2,10,1,5,0,0,0,1,3,0,0,0,0,0,2,2,0,0,0,0,7,0,2,1,0,0,5,0,9,0,4,0,54,0,2,0,1,2,0,6,0,1,2
382,1433525220791422977,🦉⁶,LeBron James,KingJames,2021-09-02T20:20:20.000Z,Thu Sep 02 20:20:20 +0000 2021,142342,20297,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
383,1432862144526053381,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣!!! I swear I can NOT stand you man! https://t.co/e5xpz4NW6c,LeBron James,KingJames,2021-09-01T00:25:31.000Z,Wed Sep 01 00:25:31 +0000 2021,15082,955,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/Hawk/status/1432831690938806272 ,0,0,,,,,,0,0,1,0,0,0,0,0,0,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,3,2,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0
384,1432841943256469509,Welcome @ZachLaVine!!! Family Over Here. 🙏🏾✊🏾💪🏾👑 @KlutchSports,LeBron James,KingJames,2021-08-31T23:05:14.000Z,Tue Aug 31 23:05:14 +0000 2021,50351,2429,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,2,,,,,,1,1,0,2,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
385,1432841528720826377,"RT @uninterrupted : 👑 🚀 x 🦉❤️
#CLB https://t.co/bxinNlAS6v",LeBron James,KingJames,2021-08-31T23:03:36.000Z,Tue Aug 31 23:03:36 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/E-JaP8_XIAMtY0C.jpg,https://pbs.twimg.com/media/E-JaP8-WUAQ69h7.jpg,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
386,1432507283892682752,"RT @michaelstrahan : My story… It wasn’t as easy as it may look. Thank you to everyone who has been with me on this journey. 

It will all be told on @uninterrupted’s #MoreThanAnAthlete season 2, which premieres September 9th on ESPN+

@SMAC @ConSchwartz @KingJames @mavcarter @TheSpringHillCo https://t.co/R0Ens3tT0I",LeBron James,KingJames,2021-08-31T00:55:25.000Z,Tue Aug 31 00:55:25 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,6,video,https://video.twimg.com/ext_tw_video/1432491530875547648/pu/pl/d3vi_d9F9bIi7ejz.m3u8?tag=12&container=fmp4,,,,2,7,0,0,0,2,0,1,0,22,0,1,6,0,0,2,0,5,0,0,0,0,0,0,2,0,0,0,8,1,0,4,0,0,0,0,2,2,1,0,0,3,7,0,3,0,0,0,1,3,0,0,0,1,0,1,7,0,0,2,0,10,0,2,1,1,0,3,2,0,0,3,0,47,0,0,1,1,0,0,1,0,0,1
387,1432450650441277442,RT @ByTimReynolds : LeBron James' second book - We Are Family - comes out tomorrow. https://t.co/iqpoo7kcyN,LeBron James,KingJames,2021-08-30T21:10:23.000Z,Mon Aug 30 21:10:23 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/E-DUHpWWEAAvot4.jpg,,,,0,1,0,2,0,0,1,0,0,3,0,1,3,0,0,0,0,1,0,0,1,0,0,2,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,1,1,16,0,0,0,1,0,0,0,0,0,0
388,1432450626902904832,https://t.co/vgj6w7PjuO https://t.co/tlLcCRqMvF,LeBron James,KingJames,2021-08-30T21:10:17.000Z,Mon Aug 30 21:10:17 +0000 2021,10158,449,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/LJFamFoundation/status/1432416186994679808 ,0,0,animated_gif,https://video.twimg.com/tweet_video/E-EWPqpVQAI8xaa.mp4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
389,1432191153886011396,@KendrickPerkins FACTS!!!,LeBron James,KingJames,2021-08-30T03:59:14.000Z,Mon Aug 30 03:59:14 +0000 2021,5538,141,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
390,1432186058821672963,CLEVELAND IS JUMPING!! Should have flew back to the crib.,LeBron James,KingJames,2021-08-30T03:38:59.000Z,Mon Aug 30 03:38:59 +0000 2021,67081,2651,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,,0,1,0,0,1,0,0,0,0,6,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0
391,1431982704380157955,@BJwhite Yessir!! Tune Squad for the win! 🙏🏾❤️👑,LeBron James,KingJames,2021-08-29T14:10:56.000Z,Sun Aug 29 14:10:56 +0000 2021,3631,50,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,,1,1,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0
392,1431430510727680009,RT @uninterrupted : It's always on to the next 1️⃣ as an athlete. #TheShop: Uninterrupted is now streaming on @HBOMax https://t.co/aM2WL1CxuI,LeBron James,KingJames,2021-08-28T01:36:43.000Z,Sat Aug 28 01:36:43 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,1,photo,https://pbs.twimg.com/media/E90zLM6WYAQP8zv.jpg,,,,0,4,0,0,1,1,0,0,0,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0,1,5,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,21,0,0,0,0,0,0,1,0,0,0
393,1431430499528941574,"RT @uninterrupted : ""Like for what? I can't break myself."" 

@ecambage explains her decision to skip the Tokyo Olympics and prioritize her mental health. #MentalHealthIsHealth 

#TheShop: Uninterrupted is now streaming on @HBOMax. 💈 https://t.co/ym4Zz9gszb",LeBron James,KingJames,2021-08-28T01:36:40.000Z,Sat Aug 28 01:36:40 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,2,2,video,https://video.twimg.com/amplify_video/1431357287730458633/vid/320x400/EpBVhdxQUrEUpo2r.mp4?tag=14,,,,0,4,0,0,1,1,0,0,0,14,0,0,4,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,2,1,0,4,0,0,0,0,1,0,0,1,0,2,3,0,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,5,0,0,1,0,2,4,2,0,0,1,0,34,1,0,0,0,1,0,0,0,0,0
394,1431408861374607362,Man helluva pitch and catch from @PatrickMahomes to @cheetah!! 🎯,LeBron James,KingJames,2021-08-28T00:10:41.000Z,Sat Aug 28 00:10:41 +0000 2021,10238,478,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,2,,,,,,0,2,1,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
395,1431386426281627649,So DAMN happy you didn’t cave in my brother!! Keep going!! https://t.co/uNZyiI1BP2,LeBron James,KingJames,2021-08-27T22:41:32.000Z,Fri Aug 27 22:41:32 +0000 2021,17540,1561,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/carmeloanthony/status/1431382870933839875 ,0,0,,,,,,1,1,1,1,1,1,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,2,1,1,0,0,0,12,0,2,0,1,0,0,2,0,0,1
396,1431323476153888768,@pr_RWTW @mavcarter Cmon man!!! See that’s why I can’t take a episode off for family time huh?? 🤣🤣🤣🤣🤣🤣🤣. My boy Jack was like WTH wrong with you 🤬🤬🤬😳😳😳. 🤣🤣🤣🤣🤣🤣🤣,LeBron James,KingJames,2021-08-27T18:31:24.000Z,Fri Aug 27 18:31:24 +0000 2021,545,36,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,2,,,,,,0,4,2,1,1,0,0,1,1,12,0,0,4,0,0,1,0,2,0,0,1,0,0,1,1,1,0,0,3,0,1,3,1,0,0,1,1,1,1,1,0,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,4,0,0,1,1,0,3,2,3,0,1,0,29,2,0,0,1,0,1,0,0,0,0
397,1431090468050259972,Here’s to women changing the world everywhere. ✊🏾💪🏾💙👑 #StriveForGreatness 🚀 #ATTathlete https://t.co/UwxfKmVVI8,LeBron James,KingJames,2021-08-27T03:05:30.000Z,Fri Aug 27 03:05:30 +0000 2021,7764,604,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,video,https://video.twimg.com/ext_tw_video/1431089698005422084/pu/vid/1280x720/AlL51hPj18lhWXle.mp4?tag=12,,,,0,1,0,0,2,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0
398,1430935207205478404,@CuffsTheLegend PERFECT MATCH!! Completely agree. He can flat out relate to him on all levels and gone let him rock out 🎸,LeBron James,KingJames,2021-08-26T16:48:33.000Z,Thu Aug 26 16:48:33 +0000 2021,2829,157,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,,2,4,3,0,1,1,0,0,0,11,0,1,4,0,0,0,0,2,0,0,0,3,0,1,2,0,0,0,2,1,0,2,1,0,0,0,0,1,0,0,0,4,6,0,5,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3,0,3,1,0,0,3,0,1,0,0,0,22,0,0,0,0,0,0,2,0,0,0
399,1430927020880392196,"RT @uninterrupted : Say hello to the bad guy! 😤💯

#MoreThanAnAthlete season 1 now streaming on @espnplus https://t.co/aMWuBbyGiY",LeBron James,KingJames,2021-08-26T16:16:01.000Z,Thu Aug 26 16:16:01 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,1,video,https://video.twimg.com/amplify_video/1430925904839118848/vid/320x400/K-OaRlTB_rxaGa9q.mp4?tag=14,,,,0,2,1,1,1,0,0,1,0,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,18,1,0,1,0,0,1,0,1,1,0
400,1430678381129920515,"RT @uninterrupted : It's always been bigger than basketball 🏀#MoreThanAnAthlete

Season 1 now streaming on @espnplus https://t.co/qcC8YG07g5",LeBron James,KingJames,2021-08-25T23:48:01.000Z,Wed Aug 25 23:48:01 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,1,video,https://video.twimg.com/amplify_video/1430624380296605703/pl/cgZwkRd9bjzuLtLm.m3u8?tag=14,,,,0,2,0,0,1,0,0,0,0,5,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,5,0,2,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,3,0,17,0,0,0,1,0,0,1,0,0,1
401,1430600006264770560,Man watching Hard Knocks! Incredible show man!! Every time I watch it I wish we had that as well. Just for training camp/pre season too! So 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,LeBron James,KingJames,2021-08-25T18:36:35.000Z,Wed Aug 25 18:36:35 +0000 2021,26143,1237,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,,1,2,2,1,4,2,1,4,0,12,0,0,3,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,3,0,1,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,1,0,5,0,1,1,3,0,3,2,1,0,2,0,27,0,1,1,2,0,0,0,0,0,0
402,1430360062552207365,@BJwhite Cocaine Cowboys “Kings of Miami”. Willy Falcon and Sal Mugluta,LeBron James,KingJames,2021-08-25T02:43:08.000Z,Wed Aug 25 02:43:08 +0000 2021,149,22,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,,0,1,2,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0
403,1430235334164451329,So happy and proud of you my brother @TheRealJRSmith!!!! Love you kid! Best of luck you student/athlete 🙏🏾💪🏾✊🏾👑🔥🔥🔥🔥🔥🔥 GO AGGIES ⛳️ TEAM https://t.co/3OJr6nnzGo,LeBron James,KingJames,2021-08-24T18:27:30.000Z,Tue Aug 24 18:27:30 +0000 2021,46362,3130,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/BleacherReport/status/1430213630134476807 ,0,1,,,,,,5,2,1,3,1,2,0,0,0,8,0,1,7,0,0,1,0,0,0,1,0,0,3,2,5,1,2,0,1,0,0,1,2,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,8,0,0,0,23,0,3,0,3,1,0,4,0,0,3
404,1430232513474035720,@RealGM @djmeel *this,LeBron James,KingJames,2021-08-24T18:16:18.000Z,Tue Aug 24 18:16:18 +0000 2021,1076,28,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,2,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
405,1430232401670656003,@RealGM @djmeel Excuse my language but still one hurt!! For many reasons that you wouldn’t understand. 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,LeBron James,KingJames,2021-08-24T18:15:51.000Z,Tue Aug 24 18:15:51 +0000 2021,1840,126,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,2,,,,,,0,1,0,0,1,1,0,2,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,2,1,0,0,1,1,17,1,0,1,0,0,0,0,1,1,0
406,1430229476680474627,"@RealGM @djmeel Congrats to my guy if this true, which is probably is! But 🤦🏾‍♂️ man!! FUCK 🗣🗣🗣🗣🗣🗣🗣🗣🗣🗣",LeBron James,KingJames,2021-08-24T18:04:14.000Z,Tue Aug 24 18:04:14 +0000 2021,2766,242,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,2,,,,,,1,1,2,0,1,2,0,1,0,9,0,0,2,1,0,0,1,2,1,1,0,0,0,1,2,0,0,0,3,0,0,3,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,2,1,0,0,3,0,1,1,0,0,1,1,0,1,0,0,18,0,1,0,0,0,0,1,0,0,1
407,1430228935640371203,"RT @LJFamFoundation : We’re headed to Minneapolis, Minnesota where Sydney &amp; Raphael, two first year teachers at Monroe Elementary, have no idea what’s waiting for them when they come in to setup their classrooms. 😃🍎 @BTFE @Walmart Episode 2 drops at 3:30pm here on Twitter! 📺 https://t.co/fNRGLrYp9e",LeBron James,KingJames,2021-08-24T18:02:05.000Z,Tue Aug 24 18:02:05 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,2,video,https://video.twimg.com/amplify_video/1430161754617630720/vid/540x540/XDQUbovFX9Zst-rg.mp4?tag=14,,,,0,7,0,2,3,1,1,0,0,17,0,2,6,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,3,1,0,2,0,3,0,0,3,0,0,0,0,1,11,0,5,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,5,1,0,2,0,0,4,0,4,0,4,2,47,0,0,0,0,0,0,0,0,0,0
408,1430015448704184321,"RT @LJFamFoundation : Supporting education never looked so good. 😍❤️ 

https://t.co/CweAaWBpmk https://t.co/qui4AwL6Pg",LeBron James,KingJames,2021-08-24T03:53:46.000Z,Tue Aug 24 03:53:46 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://blog.generalmills.com/2021/08/box-tops-elevates-racial-equity-in-education/ ,0,0,photo,https://pbs.twimg.com/media/E9hOhrlVoAsJ5sE.jpg,https://pbs.twimg.com/media/E9hOhrmVoAYXhBe.jpg,https://pbs.twimg.com/media/E9hOhrrVUAEmDyu.jpg,https://pbs.twimg.com/media/E9hOhrrVgAIvuoZ.jpg,2,0,0,0,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1,0,12,0,1,0,1,1,0,1,0,0,1
409,1429952899870715940,❤️❤️❤️❤️❤️❤️❤️❤️❤️🥺 https://t.co/D6U5100j9X,LeBron James,KingJames,2021-08-23T23:45:13.000Z,Mon Aug 23 23:45:13 +0000 2021,8726,394,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/LJFamFoundation/status/1429888912630059008 ,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
410,1429611478491955206,"RT @uninterrupted : Even as a kid the people still recognized the 👑! 

Season 1 streaming on @espnplus #MoreThanAnAthlete https://t.co/aPQdtJkjcC",LeBron James,KingJames,2021-08-23T01:08:32.000Z,Mon Aug 23 01:08:32 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,1,video,https://video.twimg.com/amplify_video/1429594388481593347/vid/320x400/Jan6eFZrXrwGm53w.mp4?tag=14,,,,0,2,0,0,2,1,0,0,0,7,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,20,0,0,0,0,0,0,0,0,0,0
